"20990","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Ferrero & Kinder",,,"20990","872"
"10783","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Hershey & Reese’s",,,"10783","872"
"10784","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Life Savers",,,"10784","872"
"874","Collectibles","Advertising","Food & Beverage","Candy & Nuts","M&M's",,,"874","872"
"3894","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Planters Nuts",,,"3894","872"
"165217","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Merchandise & Memorabilia",,,"165217","872"
"873","Collectibles","Advertising","Food & Beverage","Candy & Nuts","Other",,,"873","872"
"10785","Collectibles","Advertising","Food & Beverage","Cereal",,,,"10785","13587"
"165235","Collectibles","Advertising","Food & Beverage","Cereal","Cream of Wheat",,,"165235","10785"
"10786","Collectibles","Advertising","Food & Beverage","Cereal","General Mills",,,"10786","10785"
"10787","Collectibles","Advertising","Food & Beverage","Cereal","Kellogg",,,"10787","10785"
"10788","Collectibles","Advertising","Food & Beverage","Cereal","Nabisco",,,"10788","10785"
"10789","Collectibles","Advertising","Food & Beverage","Cereal","Post",,,"10789","10785"
"10790","Collectibles","Advertising","Food & Beverage","Cereal","Quaker",,,"10790","10785"
"165236","Collectibles","Advertising","Food & Beverage","Cereal","Merchandise & Memorabilia",,,"165236","10785"
"1322","Collectibles","Advertising","Food & Beverage","Cereal","Other",,,"1322","10785"
"10793","Collectibles","Advertising","Food & Beverage","Coffee & Tea",,,,"10793","13587"
"165218","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Folger’s",,,"165218","10793"
"13584","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Lipton",,,"13584","10793"
"10794","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Maxwell House",,,"10794","10793"
"165219","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Nescafe",,,"165219","10793"
"10795","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Starbucks",,,"10795","10793"
"165220","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Tim Horton’s",,,"165220","10793"
"165221","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Merchandise & Memorabilia",,,"165221","10793"
"865","Collectibles","Advertising","Food & Beverage","Coffee & Tea","Other",,,"865","10793"
"817","Collectibles","Advertising","Food & Beverage","Dairy",,,,"817","13587"
"35663","Collectibles","Advertising","Food & Beverage","Dairy","Advertising-Print",,,"35663","817"
"35664","Collectibles","Advertising","Food & Beverage","Dairy","Bottle Caps",,,"35664","817"
"40035","Collectibles","Advertising","Food & Beverage","Dairy","Bottles & Containers",,,"40035","817"
"40036","Collectibles","Advertising","Food & Beverage","Dairy","Pins & Buttons",,,"40036","817"
"35665","Collectibles","Advertising","Food & Beverage","Dairy","Posters & Prints",,,"35665","817"
"35666","Collectibles","Advertising","Food & Beverage","Dairy","Signs & Plaques",,,"35666","817"
"818","Collectibles","Advertising","Food & Beverage","Dairy","Other",,,"818","817"
"820","Collectibles","Advertising","Food & Beverage","Distillery",,,,"820","13587"
"10798","Collectibles","Advertising","Food & Beverage","Distillery","Absolut",,,"10798","820"
